,Company size,Total views,Date,Impressions (total),Unique impressions (organic),Clicks (total),Reactions (total),Comments (total),Shares (total),Engagement rate (total),Industry,Total followers,Job function,Sponsored followers,Organic followers,Seniority,Location,Update title,Update type,Created date,Audience,Impressions,Clicks,Click through rate (CTR),Likes,Comments,Shares,Engagement rate,Content Type,Overview page views (desktop),Overview page views (mobile),Overview page views (total),Overview unique visitors (desktop),Overview unique visitors (mobile),Overview unique visitors (total),Jobs page views (desktop),Jobs page views (mobile),Jobs page views (total),Jobs unique visitors (desktop),Jobs unique visitors (mobile),Jobs unique visitors (total),Total page views (desktop),Total page views (mobile),Total page views (total),Total unique visitors (desktop),Total unique visitors (mobile),Total unique visitors (total)
0,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2-10,2768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11-50,2402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,51-200,2146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,201-500,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,501-1000,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1001-5000,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5001-10000,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10001+,6088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,06/28/2021,187.0,109.0,15.0,2.0,0.0,2.0,0.1016042780748663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,06/29/2021,147.0,106.0,4.0,2.0,0.0,0.0,0.0408163265306122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,06/30/2021,121.0,79.0,3.0,0.0,0.0,0.0,0.024793388429752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,07/01/2021,124.0,83.0,6.0,1.0,0.0,0.0,0.0564516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,07/02/2021,549.0,297.0,20.0,16.0,1.0,7.0,0.0801457194899817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,07/03/2021,841.0,433.0,37.0,16.0,1.0,4.0,0.0689655172413793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,07/04/2021,241.0,150.0,7.0,8.0,1.0,0.0,0.0663900414937759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,07/05/2021,177.0,111.0,4.0,2.0,0.0,0.0,0.0338983050847457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,07/06/2021,680.0,364.0,14.0,21.0,0.0,1.0,0.0529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,07/07/2021,362.0,151.0,7.0,5.0,0.0,1.0,0.0359116022099447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,07/08/2021,235.0,100.0,18.0,3.0,0.0,0.0,0.0893617021276595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,07/09/2021,95.0,62.0,4.0,0.0,0.0,0.0,0.0421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,07/10/2021,1072.0,585.0,96.0,27.0,1.0,4.0,0.1194029850746268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,07/11/2021,309.0,189.0,29.0,6.0,0.0,1.0,0.116504854368932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,07/12/2021,452.0,167.0,22.0,14.0,0.0,2.0,0.084070796460177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,07/13/2021,406.0,241.0,13.0,13.0,0.0,1.0,0.0665024630541872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,07/14/2021,136.0,85.0,9.0,7.0,0.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,07/15/2021,114.0,84.0,4.0,2.0,0.0,0.0,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,07/16/2021,94.0,69.0,9.0,0.0,0.0,1.0,0.1063829787234042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,07/17/2021,212.0,112.0,12.0,4.0,0.0,0.0,0.0754716981132075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,07/18/2021,211.0,137.0,13.0,5.0,0.0,0.0,0.0853080568720379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,07/19/2021,129.0,74.0,9.0,1.0,0.0,0.0,0.0775193798449612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,07/20/2021,713.0,309.0,40.0,18.0,0.0,4.0,0.0869565217391304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,07/21/2021,519.0,280.0,33.0,21.0,2.0,2.0,0.1117533718689788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,07/22/2021,355.0,223.0,18.0,8.0,0.0,2.0,0.0788732394366197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,07/23/2021,647.0,294.0,28.0,14.0,1.0,2.0,0.0695517774343122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,07/24/2021,297.0,131.0,15.0,3.0,1.0,0.0,0.0639730639730639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,07/25/2021,92.0,40.0,3.0,2.0,0.0,0.0,0.0543478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,07/26/2021,88.0,43.0,6.0,0.0,0.0,0.0,0.0681818181818181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,07/27/2021,174.0,46.0,29.0,1.0,0.0,0.0,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,07/28/2021,107.0,55.0,9.0,0.0,0.0,0.0,0.0841121495327102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,07/29/2021,112.0,33.0,13.0,1.0,2.0,0.0,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,07/30/2021,74.0,39.0,11.0,0.0,1.0,0.0,0.1621621621621621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,07/31/2021,124.0,47.0,13.0,0.0,0.0,0.0,0.1048387096774193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,08/01/2021,921.0,648.0,8.0,11.0,1.0,1.0,0.022801302931596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,08/02/2021,1036.0,736.0,19.0,11.0,4.0,1.0,0.0337837837837837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,08/03/2021,170.0,92.0,4.0,8.0,1.0,1.0,0.0823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,08/04/2021,1357.0,727.0,58.0,41.0,4.0,0.0,0.0759027266028003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,08/05/2021,784.0,386.0,37.0,12.0,2.0,0.0,0.0650510204081632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,08/06/2021,292.0,155.0,13.0,2.0,0.0,0.0,0.0513698630136986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,08/07/2021,290.0,132.0,22.0,6.0,1.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,08/08/2021,278.0,111.0,22.0,3.0,0.0,0.0,0.0899280575539568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,08/09/2021,201.0,89.0,27.0,0.0,0.0,0.0,0.1343283582089552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,08/10/2021,326.0,81.0,39.0,-1.0,2.0,0.0,0.1226993865030674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,08/11/2021,234.0,88.0,70.0,7.0,1.0,0.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,08/12/2021,1207.0,731.0,692.0,15.0,0.0,1.0,0.5865782932891467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,08/13/2021,831.0,406.0,142.0,18.0,0.0,1.0,0.1937424789410348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,08/14/2021,379.0,197.0,45.0,6.0,0.0,0.0,0.1345646437994723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,08/15/2021,779.0,368.0,26.0,21.0,4.0,3.0,0.0693196405648267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,08/16/2021,558.0,319.0,102.0,3.0,0.0,1.0,0.1899641577060931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,08/17/2021,314.0,139.0,25.0,2.0,0.0,0.0,0.0859872611464968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,08/18/2021,238.0,99.0,41.0,4.0,0.0,0.0,0.1890756302521008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,08/19/2021,193.0,94.0,18.0,0.0,1.0,0.0,0.0984455958549222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,08/20/2021,209.0,122.0,1.0,5.0,0.0,0.0,0.0287081339712918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,08/21/2021,676.0,338.0,194.0,10.0,2.0,0.0,0.3047337278106509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,08/22/2021,786.0,420.0,282.0,5.0,0.0,0.0,0.3651399491094148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,08/23/2021,758.0,278.0,139.0,1.0,0.0,0.0,0.1846965699208443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,08/24/2021,469.0,157.0,24.0,0.0,1.0,0.0,0.0533049040511727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,08/25/2021,753.0,292.0,93.0,11.0,8.0,0.0,0.148738379814077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,08/26/2021,465.0,121.0,24.0,3.0,0.0,0.0,0.0580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,08/27/2021,288.0,83.0,36.0,1.0,0.0,0.0,0.1284722222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,08/28/2021,577.0,119.0,98.0,0.0,0.0,0.0,0.169844020797227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,08/29/2021,331.0,93.0,22.0,0.0,0.0,0.0,0.066465256797583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,08/30/2021,1236.0,684.0,58.0,28.0,0.0,1.0,0.0703883495145631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,08/31/2021,801.0,447.0,34.0,19.0,1.0,2.0,0.0699126092384519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,09/01/2021,2037.0,1150.0,80.0,51.0,1.0,4.0,0.0667648502700049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,09/02/2021,762.0,409.0,84.0,14.0,0.0,1.0,0.1299212598425196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,09/03/2021,1541.0,728.0,900.0,35.0,3.0,0.0,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,09/04/2021,2017.0,869.0,938.0,27.0,3.0,0.0,0.4799206742687159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,09/05/2021,1619.0,802.0,313.0,22.0,5.0,4.0,0.2124768375540457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,09/06/2021,1609.0,737.0,299.0,34.0,3.0,9.0,0.2144188937228092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,09/07/2021,754.0,430.0,160.0,12.0,1.0,0.0,0.2294429708222811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,09/08/2021,3626.0,1922.0,198.0,90.0,6.0,4.0,0.0821842250413679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,09/09/2021,2815.0,1659.0,153.0,68.0,7.0,4.0,0.0824156305506216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,09/10/2021,1347.0,753.0,83.0,42.0,0.0,1.0,0.0935412026726058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,09/11/2021,679.0,352.0,28.0,10.0,0.0,1.0,0.0574374079528718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,09/12/2021,704.0,296.0,66.0,10.0,6.0,0.0,0.1164772727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,09/13/2021,595.0,237.0,46.0,10.0,0.0,0.0,0.0941176470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,09/14/2021,1416.0,714.0,85.0,50.0,4.0,4.0,0.1009887005649717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,09/15/2021,886.0,356.0,206.0,16.0,1.0,1.0,0.2528216704288939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,09/16/2021,1295.0,458.0,140.0,17.0,2.0,2.0,0.1243243243243243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,09/17/2021,782.0,393.0,86.0,13.0,0.0,2.0,0.129156010230179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,09/18/2021,757.0,401.0,85.0,6.0,0.0,0.0,0.1202113606340819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,09/19/2021,776.0,431.0,39.0,4.0,0.0,1.0,0.056701030927835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,09/20/2021,815.0,384.0,102.0,7.0,0.0,0.0,0.1337423312883435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,09/21/2021,865.0,293.0,115.0,17.0,0.0,1.0,0.153757225433526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,09/22/2021,613.0,284.0,27.0,5.0,0.0,0.0,0.0522022838499184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,09/23/2021,274.0,108.0,72.0,5.0,0.0,1.0,0.2846715328467153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,09/24/2021,232.0,93.0,86.0,3.0,0.0,0.0,0.3836206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,09/25/2021,292.0,109.0,25.0,0.0,0.0,0.0,0.0856164383561643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,09/26/2021,362.0,93.0,61.0,5.0,0.0,0.0,0.1823204419889502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,09/27/2021,628.0,86.0,221.0,0.0,0.0,0.0,0.3519108280254777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,09/28/2021,576.0,211.0,57.0,8.0,0.0,1.0,0.1145833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,09/29/2021,930.0,331.0,196.0,20.0,0.0,2.0,0.2344086021505376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,09/30/2021,1006.0,311.0,230.0,7.0,0.0,0.0,0.2355864811133201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,10/01/2021,671.0,132.0,59.0,3.0,1.0,0.0,0.0938897168405365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,10/02/2021,564.0,127.0,90.0,5.0,3.0,0.0,0.1737588652482269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,10/03/2021,2014.0,885.0,2235.0,33.0,5.0,2.0,1.1295928500496524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,10/04/2021,1033.0,419.0,924.0,6.0,3.0,0.0,0.9031945788964182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,10/05/2021,650.0,188.0,420.0,4.0,3.0,0.0,0.6569230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,10/06/2021,776.0,358.0,281.0,11.0,0.0,1.0,0.3775773195876288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,10/07/2021,487.0,251.0,127.0,5.0,0.0,0.0,0.271047227926078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,10/08/2021,390.0,111.0,87.0,1.0,0.0,0.0,0.2256410256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,10/09/2021,302.0,99.0,297.0,3.0,0.0,1.0,0.9966887417218544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,10/10/2021,1321.0,585.0,193.0,30.0,0.0,5.0,0.1725965177895533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,10/11/2021,738.0,271.0,179.0,8.0,1.0,1.0,0.2560975609756097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,10/12/2021,368.0,116.0,102.0,2.0,0.0,1.0,0.2853260869565217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,10/13/2021,788.0,89.0,305.0,2.0,0.0,0.0,0.3895939086294416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,10/14/2021,703.0,99.0,245.0,3.0,0.0,1.0,0.3541963015647226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,10/15/2021,1818.0,815.0,3722.0,30.0,2.0,0.0,2.064906490649065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,10/16/2021,4925.0,2210.0,5192.0,76.0,28.0,5.0,1.0763451776649746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,10/17/2021,3839.0,1618.0,3513.0,48.0,10.0,1.0,0.930450638187028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,10/18/2021,4818.0,2445.0,4225.0,53.0,14.0,1.0,0.8910336239103362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,10/19/2021,2450.0,1273.0,925.0,40.0,4.0,1.0,0.3959183673469387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,10/20/2021,1303.0,572.0,597.0,10.0,0.0,0.0,0.4658480429777437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,10/21/2021,1467.0,662.0,262.0,16.0,0.0,1.0,0.1901840490797546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,10/22/2021,989.0,420.0,364.0,11.0,0.0,2.0,0.3811931243680485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,10/23/2021,1092.0,350.0,516.0,4.0,0.0,0.0,0.4761904761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,10/24/2021,692.0,187.0,388.0,5.0,0.0,0.0,0.5679190751445087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,10/25/2021,780.0,194.0,247.0,4.0,0.0,0.0,0.3217948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,10/26/2021,645.0,120.0,303.0,0.0,0.0,0.0,0.4697674418604651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,10/27/2021,465.0,135.0,295.0,3.0,0.0,0.0,0.6408602150537634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,10/28/2021,561.0,164.0,429.0,3.0,0.0,0.0,0.7700534759358288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,10/29/2021,558.0,143.0,347.0,6.0,0.0,0.0,0.6326164874551972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,10/30/2021,445.0,92.0,148.0,0.0,0.0,0.0,0.3325842696629214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,10/31/2021,697.0,112.0,305.0,1.0,0.0,0.0,0.4390243902439024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,11/01/2021,1163.0,295.0,157.0,13.0,0.0,1.0,0.1470335339638865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,11/02/2021,508.0,166.0,70.0,6.0,0.0,0.0,0.1496062992125984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,11/03/2021,357.0,36.0,112.0,1.0,0.0,0.0,0.3165266106442577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,11/04/2021,278.0,33.0,48.0,0.0,0.0,0.0,0.1726618705035971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,11/05/2021,359.0,33.0,157.0,2.0,0.0,0.0,0.4428969359331476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,11/06/2021,1150.0,561.0,1383.0,23.0,0.0,1.0,1.2234782608695651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,11/07/2021,1110.0,594.0,1488.0,9.0,0.0,1.0,1.3495495495495495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,11/08/2021,312.0,162.0,380.0,5.0,0.0,0.0,1.233974358974359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,11/09/2021,1088.0,457.0,727.0,3.0,3.0,0.0,0.6737132352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,11/10/2021,378.0,99.0,748.0,1.0,0.0,0.0,1.9814814814814812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,11/11/2021,279.0,87.0,160.0,5.0,0.0,0.0,0.5913978494623656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,11/12/2021,444.0,76.0,257.0,0.0,0.0,0.0,0.5788288288288288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,11/13/2021,776.0,359.0,193.0,17.0,1.0,1.0,0.2731958762886597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,11/14/2021,467.0,246.0,121.0,6.0,2.0,1.0,0.278372591006424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,11/15/2021,434.0,132.0,125.0,2.0,0.0,1.0,0.2949308755760368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,11/16/2021,708.0,192.0,190.0,7.0,0.0,0.0,0.2782485875706215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,11/17/2021,307.0,119.0,330.0,2.0,0.0,0.0,1.0814332247557004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,11/18/2021,760.0,304.0,834.0,15.0,6.0,0.0,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,11/19/2021,3384.0,1814.0,3068.0,43.0,9.0,3.0,0.922872340425532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,11/20/2021,873.0,475.0,841.0,5.0,1.0,0.0,0.9702176403207332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,,,11/21/2021,651.0,299.0,250.0,4.0,0.0,0.0,0.3901689708141321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,11/22/2021,1131.0,495.0,641.0,24.0,2.0,3.0,0.5923961096374889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,11/23/2021,1375.0,742.0,300.0,53.0,3.0,3.0,0.2610909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,11/24/2021,450.0,219.0,173.0,3.0,1.0,0.0,0.3933333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,11/25/2021,377.0,192.0,152.0,2.0,0.0,0.0,0.4084880636604774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,11/26/2021,290.0,148.0,119.0,1.0,0.0,0.0,0.4137931034482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,11/27/2021,250.0,107.0,67.0,5.0,0.0,0.0,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,11/28/2021,235.0,116.0,42.0,3.0,0.0,0.0,0.1914893617021276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,11/29/2021,419.0,122.0,186.0,0.0,1.0,0.0,0.4463007159904534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,11/30/2021,277.0,115.0,106.0,2.0,1.0,0.0,0.3935018050541516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,12/01/2021,361.0,127.0,129.0,1.0,0.0,0.0,0.3601108033240997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,12/02/2021,271.0,110.0,27.0,2.0,0.0,0.0,0.1070110701107011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,12/03/2021,301.0,68.0,122.0,0.0,0.0,0.0,0.4053156146179402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,12/04/2021,462.0,211.0,36.0,8.0,1.0,0.0,0.0974025974025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,12/05/2021,352.0,106.0,30.0,3.0,0.0,0.0,0.09375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,12/06/2021,121.0,50.0,12.0,1.0,0.0,0.0,0.1074380165289256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
